English Word;German Translation (Google Translate);Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
amid;inmitten;0;0;0;0;0;0;0;0;0;0
amidst;inmitten;0;0;0;0;0;0;0;0;0;0
ammonia;Ammoniak;0;0;0;0;1;0;0;0;0;0
ammunition;Munition;0;0;0;0;0;0;0;0;0;0
amnesia;Amnesie;0;1;0;0;0;0;0;0;0;0
amnesty;Amnestie;1;0;0;0;0;0;1;0;0;0
amorphous;amorph;0;0;0;0;0;0;0;0;0;0
amortization;Abschreibungen;0;0;0;0;0;0;0;0;0;1
amount;H�he;0;0;0;0;0;0;0;0;0;0
amour;Liebe;1;0;0;1;0;0;1;0;0;1
ampersand;Et-Zeichen;0;0;0;0;0;0;0;0;0;0
amphetamines;Amphetamine;0;1;0;0;1;0;0;0;0;0
amphibian;Amphibie;0;0;0;0;0;0;0;0;0;0
amphibious;amphibisch;0;0;0;0;0;0;0;0;0;0
amphitheater;Amphitheater;0;0;0;0;0;0;0;0;0;0
amplification;Verst�rkung;0;0;0;0;0;0;0;0;0;0
amplify;verst�rken;0;0;0;0;0;0;0;0;0;0
amplitude;Amplitude;0;0;0;0;0;0;0;0;0;0
amply;reichlich;0;0;0;0;0;0;0;0;0;0
amputation;Amputation;0;0;0;0;0;0;0;0;0;0
amulet;Amulett;0;0;0;0;0;0;0;0;0;0
amuse;am�sieren;1;0;0;0;0;0;1;0;0;0
amused;am�sierten;1;0;0;0;0;0;1;0;0;0
amusement;Unterhaltung;1;0;0;0;0;0;1;0;0;0
amusing;am�sant;1;0;0;0;0;0;1;0;0;0
ana;ana;0;0;0;0;0;0;0;0;0;0
anaconda;Anakonda;0;1;0;0;1;1;0;0;0;0
anaesthesia;An�sthesie;0;0;0;0;0;0;0;0;0;0
anaesthetic;Bet�ubungsmittel;0;0;0;0;0;0;0;0;0;0
anal;anal;0;1;0;0;0;0;0;0;0;0
analgesic;Schmerzmittel;0;0;0;0;0;0;0;0;0;0
analogous;analog;0;0;0;0;0;0;0;0;0;0
analogue;Analogon;0;0;0;0;0;0;0;0;0;0
analogy;Analogie;0;0;0;0;0;0;0;0;0;0
analysis;Analyse;0;0;0;0;0;0;0;0;0;0
analyst;Analytiker;1;0;0;1;0;0;0;0;0;1
analytic;analytisch;0;0;0;0;0;0;0;0;0;0
analyze;analysieren;0;0;0;0;0;0;0;0;0;0
analyzer;Analysator;0;0;0;0;0;0;0;0;0;0
anarchism;Anarchismus;0;1;1;0;0;1;0;0;0;0
anarchist;Anarchist;0;1;1;0;0;1;0;0;0;0
anarchy;Anarchie;0;1;1;0;0;1;0;0;0;0
anastomosis;Anastomose;0;0;0;0;0;0;0;0;0;0
anathema;Anathema;0;1;1;0;1;1;0;1;0;0
anatomic;anatomisch;0;0;0;0;0;0;0;0;0;0
anatomy;Anatomie;0;0;0;0;0;0;0;0;0;0
ancestor;Vorfahr;0;0;0;0;0;0;0;0;0;0
ancestral;Ahnen-;0;0;0;0;0;0;0;0;0;1
ancestry;Abstammung;0;0;0;0;0;0;0;0;0;0
anchor;Anker;1;0;0;0;0;0;0;0;0;0
anchorage;Ankerplatz;1;0;0;0;0;0;0;1;0;0
ancient;alt;0;1;0;0;0;0;0;0;0;0
ancillary;zus�tzlich;0;0;0;0;0;0;0;0;0;0
androgen;Androgen-;0;0;0;0;0;0;0;0;0;0
anemone;Anemone;0;0;0;0;0;0;0;0;0;0
anew;von neuem;0;0;0;0;0;0;0;0;0;0
angel;Engel;1;0;0;1;0;0;1;0;1;1
angelic;himmlisch;1;0;0;0;0;0;1;0;0;1
anger;Zorn;0;1;1;0;0;0;0;0;0;0
angina;Angina;0;1;0;0;0;1;0;0;0;0
angiography;Angiographie;0;0;0;0;0;0;0;0;0;0
angle;Winkel;0;0;0;0;0;0;0;0;0;0
angling;Angeln;0;1;0;1;0;0;0;0;0;0
angry;w�tend;0;1;1;0;1;0;0;0;0;0
anguish;Qual;0;1;1;0;0;1;0;1;0;0
angular;eckig;0;0;0;0;0;0;0;0;0;0
anhydrous;wasserfrei;0;0;0;0;0;0;0;0;0;0
animal;Tier;0;0;0;0;0;0;0;0;0;0
animate;animieren;1;0;0;0;0;0;0;0;0;0
animated;lebhaft;1;0;0;0;0;0;1;0;0;0
animation;Animation;0;0;0;0;0;0;0;0;0;0
animosity;Feindseligkeit;0;1;1;0;1;1;0;1;0;0
animus;Animus;0;1;1;0;0;0;0;0;0;0
ankle;Kn�chel;0;0;0;0;0;0;0;0;0;0
annals;Annalen;0;0;0;0;0;0;0;0;0;0
annex;Nebengeb�ude;0;0;0;0;0;0;0;0;0;0
annexation;Annexion;0;0;0;0;0;0;0;0;0;0
annexe;Nebengeb�ude;0;0;0;0;0;0;0;0;0;0
annihilate;vernichten;0;1;1;0;0;1;0;0;0;0
annihilated;vernichtet;0;1;1;0;0;1;0;1;0;0
annihilation;Vernichtung;0;1;1;0;0;1;0;1;0;0
annotate;mit Anmerkungen versehen;0;0;0;0;0;0;0;0;0;0
annotation;Anmerkung;0;0;0;0;0;0;0;0;0;0
announce;bekannt geben;0;0;0;0;0;0;0;0;0;0
announcement;Ank�ndigung;0;0;0;1;0;0;0;0;0;0
annoy;�rgern;0;1;1;0;1;0;0;0;0;0
annoyance;�rger;0;1;1;0;1;0;0;0;0;0
annoying;�rgerlich;0;1;1;0;0;0;0;0;0;0
annuity;Rente;0;0;0;0;0;0;0;0;0;0
annul;annullieren;0;1;0;0;0;0;0;0;0;0
annular;ringf�rmig;0;0;0;0;0;0;0;0;0;0
annulment;Aufhebung;0;1;0;0;0;0;0;1;0;0
annulus;Ringraum;0;0;0;0;0;0;0;0;0;0
anointing;Salbung;0;0;0;0;0;0;0;0;0;0
anomalous;anomal;0;0;0;0;0;0;0;0;0;0
anomaly;Anomalie;0;1;0;0;0;1;0;0;1;0
anon;alsbald;0;0;0;0;0;0;0;0;0;0
anonymous;anonym;0;1;0;0;0;0;0;0;0;0
answer;Antwort;0;0;0;0;0;0;0;0;0;0
answerable;verantwortlich;0;0;0;0;0;0;0;0;0;1
answering;Anrufbeantworter;0;0;0;0;0;0;0;0;0;0
ant;Ameise;0;0;0;0;0;0;0;0;0;0
antagonism;Antagonismus;0;1;1;0;0;0;0;0;0;0
antagonist;Antagonist;0;1;1;0;0;0;0;0;0;0
antagonistic;antagonistisch;0;1;1;0;1;0;0;0;0;0
ante;ante;0;0;0;0;0;0;0;0;0;0
antecedent;Vorgeschichte;0;0;0;0;0;0;0;0;0;0
antelope;Antilope;0;0;0;0;0;0;0;0;0;0
antenna;Antenne;0;0;0;0;0;0;0;0;0;0
anterior;Vorder-;0;0;0;0;0;0;0;0;0;0
anthem;Hymne;0;0;0;0;0;0;0;0;0;0
anthology;Anthologie;0;0;0;0;0;0;0;0;0;0
anthrax;Milzbrand;0;1;0;0;1;1;0;1;0;0
anthropology;Anthropologie;0;0;0;0;0;0;0;0;0;0
antibiotic;Antibiotikum;0;0;0;0;0;0;0;0;0;0
antibiotics;Antibiotika;1;0;0;0;0;0;0;0;0;0
antichrist;Antichrist;0;1;1;0;1;1;0;0;0;0
anticipation;Erwartung;0;0;0;1;0;0;0;0;0;0
anticipatory;vorwegnehmend;0;0;0;1;0;0;0;0;0;0
antidote;Gegenmittel;1;0;0;1;0;0;0;0;0;1
antifungal;antimykotische;1;0;0;0;0;0;0;0;0;1
antimony;Antimon;0;0;0;0;0;0;0;0;0;0
antipathy;Antipathie;0;1;1;0;1;0;0;0;0;0
antiquarian;Antiquar;0;0;0;0;0;0;0;0;0;0
antiquated;antiquiert;0;1;0;0;0;0;0;0;0;0
antique;antik;1;0;0;0;0;0;0;0;0;0
antiquity;Altertum;0;0;0;0;0;0;0;0;0;0
antiseptic;antiseptisch;1;0;0;0;0;0;0;0;0;1
antisocial;unsozial;0;1;1;0;1;1;0;1;0;0
antithesis;Antithese;0;1;1;0;0;0;0;0;0;0
antithetical;antithetisch;0;0;0;0;0;0;0;0;0;0
antiviral;antivirale;0;0;0;0;0;0;0;0;0;0
antler;Geweih;0;0;0;0;0;0;0;0;0;0
anvil;Amboss;0;0;0;0;0;0;0;0;0;0
anxiety;Angst;0;1;1;1;0;1;0;1;0;0
anxious;�ngstlich;0;1;0;1;0;1;0;0;0;0
aorta;Aorta;0;0;0;0;0;0;0;0;0;0
apace;schnell;0;0;0;0;0;0;0;0;0;0
apache;Apache;0;1;0;0;0;1;0;0;0;0
apartment;Wohnung;0;0;0;0;0;0;0;0;0;0
apathetic;apathisch;0;1;0;0;0;0;0;1;0;0
apathy;Apathie;0;1;0;0;0;0;0;1;0;0
ape;Affe;0;0;0;0;0;0;0;0;0;0
aperture;Blende;0;0;0;0;0;0;0;0;0;0
apex;Spitze;0;0;0;0;0;0;0;0;0;0
aphid;Blattlaus;0;1;0;0;1;0;0;0;0;0
apiece;ein St�ck;0;0;0;0;0;0;0;0;0;0
aplomb;Gelassenheit;1;0;0;0;0;0;0;0;0;0
apocalyptic;apokalyptisch;0;0;0;0;0;0;0;0;0;0
apologetic;entschuldigend;1;0;0;0;0;0;0;0;0;1
apologist;Apologet;0;0;0;0;0;0;0;0;0;0
apologize;entschuldigen;1;0;0;0;0;0;0;1;0;1
apology;Entschuldigung;1;0;0;0;0;0;0;0;0;0
apostasy;Apostasie;0;0;0;0;0;0;0;0;0;0
apostate;Abtr�nnige;0;0;0;0;0;0;0;0;0;0
apostle;Apostel;1;0;0;0;0;0;0;0;0;1
apostolic;apostolisch;0;0;0;0;0;0;0;0;0;1
apostrophe;Apostroph;0;0;0;0;0;0;0;0;0;0
appalling;entsetzlich;0;1;0;0;1;1;0;0;0;0
apparatus;Ger�t;0;0;0;0;0;0;0;0;0;0
apparel;Kleider;0;0;0;0;0;0;0;0;0;0
apparently;offenbar;0;0;0;0;0;0;0;0;0;0
apparition;Erscheinung;0;0;0;0;0;1;0;0;1;0
appeal;Beschwerde;0;0;0;1;0;0;0;0;0;0
appearance;Aussehen;0;0;0;0;0;0;0;0;0;0
appease;beschwichtigen;0;0;0;0;0;0;0;0;0;0
appellant;Berufungskl�ger;0;0;0;0;0;0;0;0;0;0
append;anh�ngen;0;0;0;0;0;0;0;0;0;0
appendage;Anh�ngsel;0;0;0;0;0;0;0;0;0;0
appendicitis;Blinddarmentz�ndung;0;1;0;0;0;1;0;1;0;0
appendix;Anhang;0;0;0;0;0;0;0;0;0;0
appetite;Appetit;0;0;0;0;0;0;0;0;0;0
appetizer;Vorspeise;0;0;0;0;0;0;0;0;0;0
applause;Applaus;1;0;0;0;0;0;1;0;1;1
apple;Apfel;0;0;0;0;0;0;0;0;0;0
appliance;Ger�t;0;0;0;0;0;0;0;0;0;0
appliances;Ger�te;0;0;0;0;0;0;0;0;0;0
applicability;Anwendbarkeit;0;0;0;0;0;0;0;0;0;0
applicable;zutreffend;0;0;0;0;0;0;0;0;0;0
applicant;Antragsteller;0;0;0;1;0;0;0;0;0;0
application;Anwendung;0;0;0;0;0;0;0;0;0;0
apply;anwenden;0;0;0;0;0;0;0;0;0;0
appoint;bestellen;0;0;0;0;0;0;0;0;0;0
appointment;Ernennung;0;0;0;0;0;0;0;0;0;0
appointments;Ausstattung;0;0;0;0;0;0;0;0;0;0
apportion;aufteilen;0;0;0;0;0;0;0;0;0;0
apportionment;Zuteilung;0;0;0;0;0;0;0;0;0;0
appraise;bewerten;0;0;0;0;0;0;0;0;0;0
appreciable;deutlich;0;0;0;0;0;0;0;0;0;0
appreciation;W�rdigung;1;0;0;0;0;0;1;0;0;1
apprehend;fassen;0;0;0;0;0;1;0;0;0;0
apprehension;Auffassung;0;1;0;0;0;1;0;0;0;0
apprehensive;�ngstlich;0;1;0;1;0;1;0;0;0;0
apprentice;Lehrling;0;0;0;0;0;0;0;0;0;1
apprenticeship;Lehre;0;0;0;0;0;0;0;0;0;0
approach;Ansatz;0;0;0;0;0;0;0;0;0;0
approaching;Ann�herung;0;0;0;1;0;0;0;0;0;0
approbation;Zustimmung;1;0;0;0;0;0;0;0;0;1
appropriation;Aneignung;0;1;0;0;0;0;0;0;0;0
approval;Zustimmung;1;0;0;0;0;0;0;0;0;0
approve;genehmigen;1;0;0;0;0;0;1;0;0;1
approving;Genehmigung;1;0;0;0;0;0;0;0;0;0
approximate;ungef�hr;0;0;0;0;0;0;0;0;0;0
approximately;ca.;0;0;0;0;0;0;0;0;0;0
approximating;Ann�herungs;0;0;0;0;0;0;0;0;0;0
approximation;Ann�herung;0;0;0;0;0;0;0;0;0;0
appurtenances;Realrechte;0;0;0;0;0;0;0;0;0;0
apron;Sch�rze;0;0;0;0;0;0;0;0;0;0
apt;geeignet;1;0;0;0;0;0;0;0;0;0
aptitude;Eignung;1;0;0;0;0;0;0;0;0;0
aqua;Wasser;0;0;0;0;0;0;0;0;0;0
aquamarine;Aquamarin;0;0;0;0;0;0;0;0;0;0
aquarium;Aquarium;0;0;0;0;0;0;0;0;0;0
aquatic;Wasser-;0;0;0;0;0;0;0;0;0;0
aqueduct;Aqu�dukt;0;0;0;0;0;0;0;0;0;0
aqueous;w�ssrig;0;0;0;0;0;0;0;0;0;0
arable;Acker-;0;0;0;0;0;0;0;0;0;0
arbiter;Schiedsrichter;0;0;0;0;0;0;0;0;0;1
arbitrate;vermitteln;0;0;0;0;0;0;0;0;0;0
arbitration;Schlichtung;0;0;0;1;0;0;0;0;0;0
arbitrator;Schiedsrichter;0;0;0;0;0;0;0;0;0;1
arbor;Laube;0;0;0;0;0;0;0;0;0;0
arc;Bogen;0;0;0;0;0;0;0;0;0;0
arcade;Arkade;0;0;0;0;0;0;0;0;0;0
arch;Bogen;0;0;0;0;0;0;0;0;0;0
archaeological;arch�ologisch;0;0;0;0;0;0;0;0;0;0
archaeologist;Arch�ologe;0;0;0;0;0;0;0;0;0;0
archaeology;Arch�ologie;1;0;0;1;0;0;0;0;0;0
archaic;archaisch;0;1;0;0;0;0;0;0;0;0
archbishop;Erzbischof;0;0;0;0;0;0;0;0;0;0
arched;gew�lbt;0;0;0;0;0;0;0;0;0;0
archer;Bogensch�tze;0;0;0;0;0;0;0;0;0;0
archery;Bogenschie�en;0;0;0;0;0;0;0;0;0;0
archetype;Archetyp;0;0;0;0;0;0;0;0;0;0
archipelago;Archipel;0;0;0;0;0;0;0;0;0;0
architect;Architekt;0;0;0;0;0;0;0;0;0;0
architecture;Architektur;0;0;0;0;0;0;0;0;0;1
archive;archivieren;0;0;0;0;0;0;0;0;0;0
arctic;arktisch;0;0;0;0;0;0;0;0;0;0
ardent;feurig;1;0;0;1;0;0;1;0;0;0
ardor;Feuer;1;0;0;0;0;0;0;0;0;0
arduous;beschwerlich;0;1;0;0;0;0;0;0;0;0
area;Bereich;0;0;0;0;0;0;0;0;0;0
arena;Arena;0;0;0;0;0;0;0;0;0;0
areola;Warzenhof;0;0;0;0;0;0;0;0;0;0
argent;silbern;0;0;0;0;0;0;0;0;0;0
argue;argumentieren;0;1;1;0;0;0;0;0;0;0
argument;Argument;0;1;1;0;0;0;0;0;0;0
argumentation;Argumentation;0;0;1;0;0;0;0;0;0;0
argumentative;streits�chtig;0;1;0;0;0;0;0;0;0;0
arguments;Argumente;0;0;1;0;0;0;0;0;0;0
arid;trocken;0;1;0;0;0;0;0;1;0;0
aristocracy;Adel;1;0;0;0;0;0;0;0;0;0
aristocrat;Aristokrat;0;0;0;0;0;0;0;0;0;0
aristocratic;aristokratisch;1;0;0;0;0;0;0;0;0;0
arithmetic;Arithmetik;0;0;0;0;0;0;0;0;0;0
ark;Arche;0;0;0;0;0;0;0;0;0;0
arm;Arm;0;0;0;0;0;0;0;0;0;0
armada;Armada;0;0;0;0;0;0;0;0;0;0
armament;R�stung;0;0;1;0;0;1;0;0;0;0
armaments;R�stungs;0;1;0;0;0;1;0;0;0;0
armature;Anker;0;0;0;0;0;0;0;0;0;0
armed;bewaffnet;1;1;1;0;0;1;0;0;0;0
armor;R�stung;1;0;0;0;0;1;0;0;0;1
armored;gepanzert;0;0;0;0;0;1;0;0;0;0
armory;Waffenkammer;0;0;0;0;0;0;0;0;0;1
arms;Waffen;0;0;0;0;0;0;0;0;0;0
army;Armee;0;0;0;0;0;0;0;0;0;0
aroma;Aroma;1;0;0;0;0;0;0;0;0;0
arousal;Erregung;0;0;0;0;0;0;0;0;0;0
arouse;wecken;1;0;0;1;0;0;0;0;0;0
arraignment;arraignment;0;1;1;0;0;1;0;1;0;0
arrange;ordnen;0;0;0;0;0;0;0;0;0;0
arranged;angeordnet;0;0;0;0;0;0;0;0;0;0
arrangement;Anordnung;0;0;0;0;0;0;0;0;0;0
array;Feld;1;0;0;0;0;0;0;0;0;0
arrears;Zahlungsverzug;0;1;0;0;0;0;0;0;0;0
arrest;Festnahme;0;1;0;0;0;0;0;0;0;0
arrival;Ankunft;0;0;0;1;0;0;0;0;0;0
arrive;ankommen;0;0;0;1;0;0;0;0;0;0
arrogance;Arroganz;0;1;0;0;0;0;0;0;0;0
arrogant;arrogant;0;1;1;0;1;0;0;0;0;0
arrow;Pfeil;0;0;0;0;0;0;0;0;0;0
arsenal;Arsenal;0;0;0;0;0;0;0;0;0;0
arsenic;Arsen;0;1;0;0;1;1;0;1;0;0
arson;Brandstiftung;0;1;1;0;0;1;0;0;0;0
art;Kunst;1;0;0;1;0;0;1;1;1;0
artery;Arterie;0;0;0;0;0;0;0;0;0;0
artful;listig;0;0;0;0;0;0;0;0;0;0
arthropod;Gliederf��er;0;0;0;0;0;0;0;0;0;0
artichoke;Artischocke;0;0;0;0;0;0;0;0;0;0
article;Artikel;0;0;0;0;0;0;0;0;0;0
articles;Artikel;0;0;0;0;0;0;0;0;0;0
articulate;artikulieren;1;0;0;0;0;0;0;0;0;0
articulation;Artikulation;1;0;0;0;0;0;0;0;0;0
artifice;List;0;0;0;0;0;0;0;0;0;0
artillery;Artillerie;0;1;0;0;0;1;0;0;0;0
artisan;Handwerker;1;0;0;0;0;0;0;0;0;0
artist;K�nstler;0;0;0;0;0;0;0;0;0;0
artiste;K�nstler;1;0;0;0;0;0;0;0;0;0
artistic;k�nstlerisch;1;0;0;0;0;0;0;0;0;0
artists;K�nstler;0;0;0;0;0;0;0;0;0;0
ascend;aufsteigen;0;0;0;0;0;0;0;0;0;0
ascendancy;Vormachtstellung;1;0;0;0;0;0;0;0;0;0
ascension;Aufstieg;0;0;0;0;0;0;0;0;0;0
ascent;Aufstieg;1;0;0;0;0;0;0;0;0;0
ascertain;ermitteln;0;0;0;0;0;0;0;0;0;0
ascertained;ermittelt;0;0;0;0;0;0;0;0;0;0
ascetic;Asket;0;0;0;0;0;0;0;0;0;0
ash;Asche;0;1;0;0;0;0;0;0;0;0
ashamed;besch�mt;0;1;0;0;1;0;0;1;0;0
ashes;Asche;0;1;0;0;0;0;0;1;0;0
asleep;schlafend;0;0;0;0;0;0;0;0;0;0
asp;Natter;0;0;0;0;0;1;0;0;0;0
aspartame;Aspartam;0;0;0;0;0;0;0;0;0;0
aspect;Aspekt;0;0;0;0;0;0;0;0;0;0
aspects;Aspekte;0;0;0;0;0;0;0;0;0;0
asphalt;Asphalt;0;0;0;0;0;0;0;0;0;0
aspiration;Aspiration;1;0;0;1;0;0;1;0;1;1
aspire;streben;1;0;0;1;0;0;1;0;0;0
aspiring;aufstrebend;1;0;0;1;0;0;1;0;0;1
ass;Arsch;0;1;0;0;0;0;0;0;0;0
assail;angreifen;0;1;1;0;0;1;0;0;1;0
assailant;Angreifer;0;1;1;0;0;1;0;1;0;0
assassin;Attent�ter;0;1;1;0;0;1;0;1;0;0
assassinate;ermorden;0;1;1;0;0;1;0;0;0;0
assassination;Attentat;0;1;1;0;0;1;0;1;0;0
assault;Angriff;0;1;1;0;0;1;0;0;0;0
assay;Probe;0;0;0;0;0;0;0;0;0;0
assemblage;Montage;0;0;0;0;0;0;0;0;0;0
assemble;montieren;0;0;0;0;0;0;0;0;0;0
assembled;gebaut;0;0;0;0;0;0;0;0;0;0
assembly;Montage;1;0;0;0;0;0;0;0;0;1
assent;Zustimmung;1;0;0;0;0;0;0;0;0;0
assert;behaupten;0;0;0;0;0;0;0;0;0;0
asserting;Geltendmachung;1;0;0;0;0;0;0;0;0;1
assertion;Behauptung;0;0;0;0;0;0;0;0;0;0
assess;beurteilen;0;0;0;0;0;0;0;0;0;0
assessment;Beurteilung;0;0;0;0;0;0;0;0;1;1
assessor;Sch�tzer;0;0;0;0;0;0;0;0;0;1
assets;Verm�genswerte;1;0;0;0;0;0;0;0;0;0
asshole;Arschloch;0;1;1;0;1;0;0;0;0;0
assign;zuweisen;0;0;0;0;0;0;0;0;0;0
assignee;Anmelder;0;0;0;0;0;0;0;0;0;1
assignment;Zuordnung;0;0;0;0;0;0;0;0;0;0
assimilate;assimilieren;0;0;0;0;0;0;0;0;0;0
assimilation;Assimilation;0;0;0;0;0;0;0;0;0;0
assist;helfen;1;0;0;0;0;0;0;0;0;1
assistance;Unterst�tzung;1;0;0;0;0;0;0;0;0;0
assistant;Assistent;0;0;0;0;0;0;0;0;0;0
associate;assoziieren;1;0;0;0;0;0;0;0;0;1
association;Verein;0;0;0;0;0;0;0;0;0;1
assorted;gemischt;0;0;0;0;0;0;0;0;0;0
assortment;Sortiment;0;0;0;0;0;0;0;0;0;0
assuage;beschwichtigen;1;0;0;0;0;0;0;0;0;0
assumed;angenommen;0;0;0;0;0;0;0;0;0;0
assuming;unter der Annahme;0;0;0;0;0;0;0;0;0;0
assumption;�bernahme;0;0;0;0;0;0;0;0;0;0
assurance;Sicherheit;1;0;0;0;0;0;0;0;0;1
assure;versichern;0;0;0;0;0;0;0;0;0;1
assured;gesichert;1;0;0;0;0;0;0;0;0;1
assuredly;mit Sicherheit;0;0;0;0;0;0;0;0;0;1
asterisk;Sternchen;0;0;0;0;0;0;0;0;0;0
asteroids;Asteroiden;0;0;0;0;0;0;0;0;0;0
astigmatism;Astigmatismus;0;0;0;0;0;0;0;0;0;0
astonishingly;erstaunlich;1;0;0;0;0;0;0;0;1;0
astonishment;Erstaunen;1;0;0;0;0;0;1;0;1;0
astral;astral;0;0;0;0;0;0;0;0;0;0
astray;verloren;0;1;0;0;0;1;0;0;0;0
astringent;adstringierend;0;1;0;0;0;0;0;0;0;0
astrologer;Astrologe;1;0;0;1;0;0;0;0;0;0
astrology;Astrologie;0;0;0;0;0;0;0;0;0;0
astronaut;Astronaut;1;0;0;0;0;0;0;0;0;0
astronomer;Astronom;1;0;0;1;0;0;0;0;0;0
astronomy;Astronomie;0;0;0;0;0;0;0;0;0;0
astute;scharfsinnig;1;0;0;0;0;0;0;0;0;0
asunder;auseinander;0;0;0;0;0;0;0;0;0;0
asylum;Asyl;0;1;0;0;0;1;0;0;0;0
asymmetric;asymmetrisch;0;0;0;0;0;0;0;0;0;0
asymmetry;Asymmetrie;0;0;0;0;1;0;0;0;0;0
asymptotic;asymptotisch;0;0;0;0;0;0;0;0;0;0
atelier;atelier;0;0;0;0;0;0;0;0;0;0
atheism;Atheismus;0;1;0;0;0;0;0;0;0;0
atheist;Atheist;0;0;0;0;0;0;0;0;0;0
atheistic;atheistisch;0;0;0;0;0;0;0;0;0;0
atherosclerosis;Atherosklerose;0;1;0;0;0;1;0;1;0;0
athlete;Sportler;1;0;0;0;0;0;0;0;0;0
athletic;sportlich;1;0;0;0;0;0;0;0;0;0
athleticism;Athletentum;0;0;0;0;0;0;0;0;0;0
athletics;Leichtathletik;0;0;0;0;0;0;0;0;0;0
atlas;Atlas;0;0;0;0;0;0;0;0;0;0
atmosphere;Atmosph�re;0;0;0;0;0;0;0;0;0;0
atmospheric;atmosph�risch;0;0;0;0;0;0;0;0;0;0
atoll;Atoll;0;0;0;0;0;0;0;0;0;0
atom;Atom;1;0;0;0;0;0;0;0;0;0
atomic;Atom-;0;0;0;0;0;0;0;0;0;0
atone;s�hnen;1;0;0;1;0;0;1;0;0;1
atonement;S�hne;1;0;0;0;0;0;0;0;0;0
atrium;Atrium;0;0;0;0;0;0;0;0;0;0
atrocious;grauenhaft;0;1;1;0;1;0;0;0;0;0
atrocity;Gr�ueltat;0;1;1;0;1;1;0;1;0;0
atrophy;Atrophie;0;1;0;0;1;1;0;1;0;0
attach;anf�gen;0;0;0;0;0;0;0;0;0;0
attachment;Befestigung;1;0;0;0;0;0;0;0;0;0
attack;Angriff;0;1;1;0;0;1;0;0;0;0
attacking;angreifen;0;1;1;0;1;1;0;1;1;0
attain;erreichen;0;0;0;0;0;0;0;0;0;0
attainable;erreichbar;1;0;0;1;0;0;0;0;0;0
attainment;Erreichung;1;0;0;0;0;0;0;0;0;0
attempt;Versuch;0;0;0;1;0;0;0;0;0;0
attendance;Teilnahme;0;0;0;1;0;0;0;0;0;0
attendant;Begleiter;1;0;0;0;0;0;0;0;0;1
attention;Aufmerksamkeit;1;0;0;0;0;0;0;0;0;0
attentive;aufmerksam;1;0;0;0;0;0;0;0;0;1
attenuate;abschw�chen;0;0;0;0;0;0;0;0;0;0
attenuated;ged�mpft;0;1;0;0;0;0;0;0;0;0
attenuation;D�mpfung;0;1;0;0;0;0;0;1;0;0
attest;best�tigen;1;0;0;0;0;0;0;0;0;1
attestation;Bescheinigung;0;0;0;0;0;0;0;0;0;1
attic;Dachboden;0;0;0;0;0;0;0;0;0;0
attire;Kleidung;0;0;0;0;0;0;0;0;0;0
attitude;Haltung;0;0;0;0;0;0;0;0;0;0
attorney;Rechtsanwalt;1;0;1;0;0;1;0;0;0;1
attraction;Attraktion;1;0;0;0;0;0;0;0;0;0
attractiveness;Attraktivit�t;1;0;0;0;0;0;0;0;0;0
attributable;zuzuschreiben;0;0;0;0;0;0;0;0;0;0
attribute;Attribut;0;0;0;0;0;0;0;0;0;0
attribution;Zuschreibung;0;0;0;0;0;0;0;0;0;0
attrition;Attrition;0;0;0;0;0;0;0;0;0;0
auburn;rostbraun;0;0;0;0;0;0;0;0;0;0
auction;Auktion;0;0;0;1;0;0;0;0;0;0
auctioneer;Auktionator;0;0;0;0;0;0;0;0;0;0
audacious;k�hn;0;0;0;0;0;0;0;0;0;0
audacity;K�hnheit;0;1;0;0;0;0;0;0;0;0
audible;h�rbar;0;0;0;0;0;0;0;0;0;0
audience;Publikum;0;0;0;1;0;0;0;0;0;0
audit;Pr�fung;0;0;0;0;0;0;0;0;0;0
audition;Vorsingen;0;0;0;0;0;0;0;0;0;0
auditor;Buchpr�fer;0;0;0;0;0;1;0;0;0;1
auditorium;Auditorium;0;0;0;0;0;0;0;0;0;0
auditory;H�r-;0;0;0;0;0;0;0;0;0;0
aught;irgend etwas;0;0;0;0;0;0;0;0;0;0
augment;vergr��ern;1;0;0;0;0;0;0;0;0;0
augmentation;Augmentation;0;0;0;0;0;0;0;0;0;0
august;August;1;0;0;0;0;0;0;0;0;0
aunt;Tante;1;0;0;0;0;0;0;0;0;1
aura;Aura;1;0;0;0;0;0;0;0;0;0
aurora;Polarlicht;0;0;0;0;0;0;0;0;0;0
auspices;Auspizien;0;0;0;0;0;0;0;0;0;0
auspicious;g�nstig;1;0;0;1;0;0;1;0;0;0
austere;herb;0;1;0;0;0;1;0;1;0;0
austerity;Strenge;0;1;0;0;0;0;0;0;0;0
authentic;authentisch;1;0;0;0;0;0;1;0;0;1
authenticate;authentifizieren;0;0;0;0;0;0;0;0;0;1
authentication;Beglaubigung;0;0;0;0;0;0;0;0;0;1
authenticity;Authentizit�t;1;0;0;0;0;0;0;0;0;1
author;Verfasser;1;0;0;0;0;0;0;0;0;1
authoritative;ma�gebend;1;0;0;0;0;0;0;0;0;1
authority;Autorit�t;1;0;0;0;0;0;0;0;0;1
authorization;Genehmigung;1;0;0;0;0;0;0;0;0;1
authorize;erm�chtigen;0;0;0;0;0;0;0;0;0;1
authorized;zugelassen;1;0;0;0;0;0;0;0;0;0
